slice_id,patient_id,baseline_method,clean_x,clean_y,N_5_x,N_5_y,S_5_x,S_5_y,E_5_x,E_5_y,W_5_x,W_5_y,N_10_x,N_10_y,S_10_x,S_10_y,E_10_x,E_10_y,W_10_x,W_10_y
img0027_slice_074,img0027,Distance_Transform,224,87,224.0,82.0,224.0,92.0,229.0,87.0,219.0,87.0,224.0,77.0,224.0,97.0,234.0,87.0,214.0,87.0
img0027_slice_075,img0027,CoM,272,207,,,272.0,212.0,277.0,207.0,267.0,207.0,272.0,197.0,272.0,217.0,282.0,207.0,262.0,207.0
img0027_slice_076,img0027,CoM,276,207,276.0,202.0,276.0,212.0,,,271.0,207.0,276.0,197.0,,,,,266.0,207.0
img0027_slice_077,img0027,CoM,275,208,275.0,203.0,275.0,213.0,280.0,208.0,270.0,208.0,,,275.0,218.0,,,265.0,208.0
img0027_slice_078,img0027,CoM,274,206,274.0,201.0,274.0,211.0,279.0,206.0,269.0,206.0,274.0,196.0,274.0,216.0,284.0,206.0,264.0,206.0
img0027_slice_079,img0027,CoM,275,205,275.0,200.0,275.0,210.0,280.0,205.0,270.0,205.0,275.0,195.0,275.0,215.0,285.0,205.0,265.0,205.0
img0027_slice_080,img0027,CoM,278,206,278.0,201.0,278.0,211.0,283.0,206.0,273.0,206.0,278.0,196.0,278.0,216.0,,,268.0,206.0
img0027_slice_081,img0027,CoM,282,207,282.0,202.0,282.0,212.0,287.0,207.0,277.0,207.0,282.0,197.0,282.0,217.0,292.0,207.0,272.0,207.0
img0027_slice_082,img0027,CoM,289,200,289.0,195.0,289.0,205.0,294.0,200.0,284.0,200.0,289.0,190.0,289.0,210.0,299.0,200.0,279.0,200.0
img0027_slice_083,img0027,CoM,296,195,296.0,190.0,296.0,200.0,301.0,195.0,291.0,195.0,296.0,185.0,296.0,205.0,306.0,195.0,286.0,195.0
img0027_slice_084,img0027,CoM,302,199,302.0,194.0,302.0,204.0,307.0,199.0,297.0,199.0,302.0,189.0,302.0,209.0,312.0,199.0,292.0,199.0
img0027_slice_085,img0027,CoM,306,202,306.0,197.0,306.0,207.0,311.0,202.0,301.0,202.0,306.0,192.0,306.0,212.0,316.0,202.0,296.0,202.0
img0027_slice_086,img0027,CoM,307,206,307.0,201.0,307.0,211.0,312.0,206.0,302.0,206.0,307.0,196.0,307.0,216.0,317.0,206.0,297.0,206.0
img0027_slice_087,img0027,CoM,293,197,293.0,192.0,293.0,202.0,298.0,197.0,288.0,197.0,293.0,187.0,293.0,207.0,303.0,197.0,283.0,197.0
img0027_slice_088,img0027,CoM,269,209,269.0,204.0,269.0,214.0,274.0,209.0,264.0,209.0,,,269.0,219.0,,,259.0,209.0
img0027_slice_089,img0027,Distance_Transform,198,270,198.0,265.0,198.0,275.0,203.0,270.0,193.0,270.0,198.0,260.0,198.0,280.0,208.0,270.0,188.0,270.0
img0027_slice_090,img0027,CoM,225,249,,,225.0,254.0,230.0,249.0,220.0,249.0,,,225.0,259.0,235.0,249.0,,
img0027_slice_091,img0027,Distance_Transform,194,272,194.0,267.0,194.0,277.0,199.0,272.0,189.0,272.0,194.0,262.0,194.0,282.0,204.0,272.0,184.0,272.0
img0027_slice_092,img0027,CoM,219,253,,,219.0,258.0,224.0,253.0,,,,,219.0,263.0,229.0,253.0,,
img0027_slice_093,img0027,CoM,216,256,,,216.0,261.0,221.0,256.0,211.0,256.0,,,216.0,266.0,226.0,256.0,206.0,256.0
img0027_slice_094,img0027,CoM,214,258,214.0,253.0,214.0,263.0,219.0,258.0,209.0,258.0,,,214.0,268.0,224.0,258.0,204.0,258.0
img0027_slice_095,img0027,Distance_Transform,190,278,190.0,273.0,190.0,283.0,195.0,278.0,185.0,278.0,190.0,268.0,190.0,288.0,200.0,278.0,180.0,278.0
img0027_slice_096,img0027,Distance_Transform,188,280,188.0,275.0,188.0,285.0,193.0,280.0,183.0,280.0,188.0,270.0,188.0,290.0,198.0,280.0,178.0,280.0
img0027_slice_097,img0027,Distance_Transform,188,282,188.0,277.0,188.0,287.0,193.0,282.0,183.0,282.0,188.0,272.0,188.0,292.0,198.0,282.0,178.0,282.0
img0027_slice_098,img0027,Distance_Transform,188,283,188.0,278.0,188.0,288.0,193.0,283.0,183.0,283.0,188.0,273.0,188.0,293.0,198.0,283.0,178.0,283.0
img0029_slice_046,img0029,Distance_Transform,272,186,272.0,181.0,272.0,191.0,277.0,186.0,267.0,186.0,272.0,176.0,272.0,196.0,,,,
img0029_slice_047,img0029,Distance_Transform,269,185,269.0,180.0,269.0,190.0,274.0,185.0,264.0,185.0,269.0,175.0,269.0,195.0,279.0,185.0,259.0,185.0
img0029_slice_048,img0029,CoM,270,210,270.0,205.0,,,275.0,210.0,,,270.0,200.0,,,,,,
img0029_slice_049,img0029,CoM,269,208,269.0,203.0,269.0,213.0,274.0,208.0,264.0,208.0,269.0,198.0,,,279.0,208.0,259.0,208.0
img0029_slice_050,img0029,CoM,266,216,266.0,211.0,,,271.0,216.0,,,266.0,206.0,,,,,,
img0029_slice_051,img0029,Distance_Transform,246,341,246.0,336.0,246.0,346.0,251.0,341.0,241.0,341.0,246.0,331.0,246.0,351.0,256.0,341.0,236.0,341.0
img0029_slice_052,img0029,Distance_Transform,251,198,251.0,193.0,251.0,203.0,256.0,198.0,246.0,198.0,251.0,188.0,251.0,208.0,261.0,198.0,241.0,198.0
img0029_slice_053,img0029,CoM,263,230,,,263.0,235.0,,,,,,,263.0,240.0,,,,
img0029_slice_054,img0029,Distance_Transform,280,148,280.0,143.0,280.0,153.0,285.0,148.0,275.0,148.0,280.0,138.0,280.0,158.0,290.0,148.0,270.0,148.0
img0029_slice_055,img0029,Distance_Transform,276,148,276.0,143.0,276.0,153.0,281.0,148.0,271.0,148.0,276.0,138.0,276.0,158.0,286.0,148.0,266.0,148.0
img0029_slice_056,img0029,Distance_Transform,280,149,280.0,144.0,280.0,154.0,285.0,149.0,275.0,149.0,280.0,139.0,280.0,159.0,290.0,149.0,270.0,149.0
img0029_slice_057,img0029,Distance_Transform,284,152,284.0,147.0,284.0,157.0,289.0,152.0,279.0,152.0,284.0,142.0,284.0,162.0,294.0,152.0,274.0,152.0
img0029_slice_058,img0029,Distance_Transform,281,151,281.0,146.0,281.0,156.0,286.0,151.0,276.0,151.0,281.0,141.0,281.0,161.0,291.0,151.0,271.0,151.0
img0029_slice_059,img0029,Distance_Transform,283,154,283.0,149.0,283.0,159.0,288.0,154.0,278.0,154.0,283.0,144.0,283.0,164.0,293.0,154.0,273.0,154.0
img0029_slice_060,img0029,Distance_Transform,282,155,282.0,150.0,282.0,160.0,287.0,155.0,277.0,155.0,282.0,145.0,282.0,165.0,292.0,155.0,272.0,155.0
img0029_slice_061,img0029,Distance_Transform,277,155,277.0,150.0,277.0,160.0,282.0,155.0,272.0,155.0,277.0,145.0,277.0,165.0,287.0,155.0,267.0,155.0
img0029_slice_062,img0029,Distance_Transform,272,155,272.0,150.0,272.0,160.0,277.0,155.0,267.0,155.0,272.0,145.0,272.0,165.0,282.0,155.0,262.0,155.0
img0029_slice_063,img0029,Distance_Transform,270,155,270.0,150.0,270.0,160.0,275.0,155.0,265.0,155.0,270.0,145.0,270.0,165.0,280.0,155.0,260.0,155.0
img0029_slice_064,img0029,Distance_Transform,267,157,267.0,152.0,267.0,162.0,272.0,157.0,262.0,157.0,267.0,147.0,267.0,167.0,277.0,157.0,257.0,157.0
img0029_slice_065,img0029,Distance_Transform,260,157,260.0,152.0,260.0,162.0,265.0,157.0,255.0,157.0,260.0,147.0,260.0,167.0,270.0,157.0,250.0,157.0
img0029_slice_066,img0029,Distance_Transform,257,158,257.0,153.0,257.0,163.0,262.0,158.0,252.0,158.0,257.0,148.0,257.0,168.0,267.0,158.0,247.0,158.0
img0029_slice_067,img0029,Distance_Transform,254,160,254.0,155.0,254.0,165.0,259.0,160.0,249.0,160.0,254.0,150.0,254.0,170.0,264.0,160.0,244.0,160.0
img0029_slice_068,img0029,CoM,265,227,,,265.0,232.0,,,260.0,227.0,265.0,217.0,265.0,237.0,275.0,227.0,255.0,227.0
img0029_slice_069,img0029,CoM,265,236,265.0,231.0,265.0,241.0,270.0,236.0,260.0,236.0,265.0,226.0,265.0,246.0,,,255.0,236.0
img0029_slice_070,img0029,CoM,264,240,264.0,235.0,264.0,245.0,269.0,240.0,259.0,240.0,264.0,230.0,,,,,254.0,240.0
img0029_slice_071,img0029,CoM,264,242,264.0,237.0,,,,,259.0,242.0,264.0,232.0,,,274.0,242.0,254.0,242.0
img0029_slice_072,img0029,CoM,264,242,264.0,237.0,264.0,247.0,269.0,242.0,259.0,242.0,264.0,232.0,,,274.0,242.0,254.0,242.0
img0029_slice_073,img0029,Distance_Transform,243,167,243.0,162.0,243.0,172.0,248.0,167.0,238.0,167.0,243.0,157.0,243.0,177.0,253.0,167.0,233.0,167.0
img0029_slice_074,img0029,CoM,263,243,263.0,238.0,263.0,248.0,268.0,243.0,258.0,243.0,263.0,233.0,263.0,253.0,273.0,243.0,253.0,243.0
img0029_slice_075,img0029,CoM,263,244,263.0,239.0,263.0,249.0,268.0,244.0,258.0,244.0,263.0,234.0,263.0,254.0,273.0,244.0,253.0,244.0
img0029_slice_076,img0029,CoM,262,246,262.0,241.0,262.0,251.0,267.0,246.0,257.0,246.0,262.0,236.0,262.0,256.0,272.0,246.0,252.0,246.0
img0029_slice_077,img0029,CoM,262,247,262.0,242.0,262.0,252.0,267.0,247.0,257.0,247.0,262.0,237.0,262.0,257.0,272.0,247.0,252.0,247.0
img0029_slice_078,img0029,CoM,262,247,262.0,242.0,262.0,252.0,267.0,247.0,257.0,247.0,262.0,237.0,262.0,257.0,272.0,247.0,252.0,247.0
img0029_slice_079,img0029,CoM,262,248,262.0,243.0,262.0,253.0,267.0,248.0,257.0,248.0,262.0,238.0,262.0,258.0,272.0,248.0,252.0,248.0
img0029_slice_080,img0029,CoM,262,249,262.0,244.0,262.0,254.0,267.0,249.0,257.0,249.0,262.0,239.0,,,272.0,249.0,252.0,249.0
img0029_slice_081,img0029,CoM,264,252,264.0,247.0,264.0,257.0,269.0,252.0,259.0,252.0,264.0,242.0,,,274.0,252.0,254.0,252.0
img0029_slice_082,img0029,CoM,264,252,264.0,247.0,264.0,257.0,269.0,252.0,,,264.0,242.0,264.0,262.0,274.0,252.0,,
img0029_slice_083,img0029,CoM,265,253,265.0,248.0,,,270.0,253.0,,,265.0,243.0,,,275.0,253.0,,
img0029_slice_084,img0029,CoM,260,242,260.0,237.0,260.0,247.0,265.0,242.0,255.0,242.0,260.0,232.0,260.0,252.0,270.0,242.0,,
img0029_slice_085,img0029,CoM,263,239,263.0,234.0,263.0,244.0,268.0,239.0,258.0,239.0,263.0,229.0,263.0,249.0,273.0,239.0,253.0,239.0
img0029_slice_086,img0029,Distance_Transform,283,187,283.0,182.0,283.0,192.0,288.0,187.0,278.0,187.0,283.0,177.0,283.0,197.0,293.0,187.0,273.0,187.0
img0029_slice_087,img0029,CoM,244,257,,,244.0,262.0,,,239.0,257.0,,,,,,,234.0,257.0
img0029_slice_088,img0029,CoM,243,259,243.0,254.0,,,,,238.0,259.0,,,,,,,233.0,259.0
img0029_slice_089,img0029,Distance_Transform,223,278,223.0,273.0,223.0,283.0,228.0,278.0,218.0,278.0,223.0,268.0,223.0,288.0,233.0,278.0,213.0,278.0
img0001_slice_061,img0001,CoM,261,113,261.0,108.0,261.0,118.0,266.0,113.0,256.0,113.0,,,,,271.0,113.0,251.0,113.0
img0001_slice_062,img0001,CoM,260,113,260.0,108.0,260.0,118.0,265.0,113.0,255.0,113.0,260.0,103.0,260.0,123.0,270.0,113.0,250.0,113.0
img0001_slice_063,img0001,CoM,259,113,259.0,108.0,259.0,118.0,264.0,113.0,254.0,113.0,259.0,103.0,259.0,123.0,269.0,113.0,249.0,113.0
img0001_slice_064,img0001,CoM,258,113,258.0,108.0,258.0,118.0,263.0,113.0,253.0,113.0,258.0,103.0,258.0,123.0,268.0,113.0,248.0,113.0
img0001_slice_065,img0001,CoM,258,114,258.0,109.0,258.0,119.0,263.0,114.0,253.0,114.0,258.0,104.0,258.0,124.0,268.0,114.0,248.0,114.0
img0001_slice_066,img0001,CoM,258,113,258.0,108.0,258.0,118.0,263.0,113.0,253.0,113.0,258.0,103.0,258.0,123.0,268.0,113.0,248.0,113.0
img0001_slice_067,img0001,CoM,258,114,258.0,109.0,258.0,119.0,263.0,114.0,253.0,114.0,258.0,104.0,258.0,124.0,268.0,114.0,248.0,114.0
img0001_slice_068,img0001,CoM,259,114,259.0,109.0,259.0,119.0,264.0,114.0,254.0,114.0,259.0,104.0,259.0,124.0,269.0,114.0,249.0,114.0
img0001_slice_069,img0001,CoM,259,114,259.0,109.0,259.0,119.0,264.0,114.0,254.0,114.0,259.0,104.0,259.0,124.0,269.0,114.0,249.0,114.0
img0001_slice_070,img0001,CoM,260,114,260.0,109.0,260.0,119.0,265.0,114.0,255.0,114.0,260.0,104.0,260.0,124.0,270.0,114.0,250.0,114.0
img0001_slice_071,img0001,Distance_Transform,247,117,247.0,112.0,247.0,122.0,252.0,117.0,242.0,117.0,247.0,107.0,247.0,127.0,257.0,117.0,237.0,117.0
img0001_slice_072,img0001,CoM,261,140,261.0,135.0,,,266.0,140.0,256.0,140.0,261.0,130.0,,,,,251.0,140.0
img0001_slice_073,img0001,CoM,262,136,262.0,131.0,262.0,141.0,267.0,136.0,257.0,136.0,262.0,126.0,,,272.0,136.0,252.0,136.0
img0001_slice_074,img0001,CoM,264,135,264.0,130.0,264.0,140.0,269.0,135.0,259.0,135.0,264.0,125.0,264.0,145.0,274.0,135.0,254.0,135.0
img0001_slice_075,img0001,CoM,265,134,265.0,129.0,265.0,139.0,270.0,134.0,260.0,134.0,265.0,124.0,265.0,144.0,275.0,134.0,255.0,134.0
img0001_slice_076,img0001,CoM,265,137,265.0,132.0,265.0,142.0,270.0,137.0,260.0,137.0,265.0,127.0,265.0,147.0,275.0,137.0,255.0,137.0
img0001_slice_077,img0001,CoM,266,136,266.0,131.0,266.0,141.0,271.0,136.0,261.0,136.0,266.0,126.0,266.0,146.0,276.0,136.0,256.0,136.0
img0001_slice_078,img0001,CoM,266,134,266.0,129.0,266.0,139.0,271.0,134.0,261.0,134.0,266.0,124.0,266.0,144.0,276.0,134.0,256.0,134.0
img0001_slice_079,img0001,CoM,264,134,264.0,129.0,264.0,139.0,269.0,134.0,259.0,134.0,264.0,124.0,264.0,144.0,274.0,134.0,254.0,134.0
img0001_slice_080,img0001,CoM,264,134,264.0,129.0,264.0,139.0,269.0,134.0,259.0,134.0,264.0,124.0,264.0,144.0,274.0,134.0,254.0,134.0
img0001_slice_081,img0001,CoM,264,134,264.0,129.0,264.0,139.0,269.0,134.0,259.0,134.0,264.0,124.0,264.0,144.0,274.0,134.0,254.0,134.0
img0001_slice_082,img0001,CoM,263,134,263.0,129.0,263.0,139.0,268.0,134.0,258.0,134.0,263.0,124.0,263.0,144.0,273.0,134.0,253.0,134.0
img0001_slice_083,img0001,CoM,267,149,267.0,144.0,267.0,154.0,272.0,149.0,262.0,149.0,267.0,139.0,267.0,159.0,277.0,149.0,257.0,149.0
img0001_slice_084,img0001,CoM,272,160,272.0,155.0,,,277.0,160.0,267.0,160.0,272.0,150.0,,,282.0,160.0,,
img0001_slice_085,img0001,Distance_Transform,278,115,278.0,110.0,278.0,120.0,283.0,115.0,273.0,115.0,278.0,105.0,278.0,125.0,288.0,115.0,268.0,115.0
img0001_slice_086,img0001,Distance_Transform,279,116,279.0,111.0,279.0,121.0,284.0,116.0,274.0,116.0,279.0,106.0,279.0,126.0,289.0,116.0,269.0,116.0
img0001_slice_087,img0001,Distance_Transform,278,115,278.0,110.0,278.0,120.0,283.0,115.0,273.0,115.0,278.0,105.0,278.0,125.0,288.0,115.0,268.0,115.0
img0001_slice_088,img0001,Distance_Transform,277,114,277.0,109.0,277.0,119.0,282.0,114.0,272.0,114.0,277.0,104.0,277.0,124.0,287.0,114.0,267.0,114.0
img0001_slice_089,img0001,Distance_Transform,277,114,277.0,109.0,277.0,119.0,282.0,114.0,272.0,114.0,277.0,104.0,277.0,124.0,287.0,114.0,267.0,114.0
img0001_slice_090,img0001,Distance_Transform,273,112,273.0,107.0,273.0,117.0,278.0,112.0,268.0,112.0,273.0,102.0,273.0,122.0,283.0,112.0,263.0,112.0
img0001_slice_091,img0001,Distance_Transform,273,111,273.0,106.0,273.0,116.0,278.0,111.0,268.0,111.0,273.0,101.0,273.0,121.0,283.0,111.0,263.0,111.0
img0001_slice_092,img0001,Distance_Transform,272,112,272.0,107.0,272.0,117.0,277.0,112.0,267.0,112.0,272.0,102.0,272.0,122.0,282.0,112.0,262.0,112.0
img0001_slice_093,img0001,Distance_Transform,274,113,274.0,108.0,274.0,118.0,279.0,113.0,269.0,113.0,274.0,103.0,274.0,123.0,284.0,113.0,264.0,113.0
img0001_slice_094,img0001,Distance_Transform,274,114,274.0,109.0,274.0,119.0,279.0,114.0,269.0,114.0,274.0,104.0,274.0,124.0,284.0,114.0,264.0,114.0
img0001_slice_095,img0001,Distance_Transform,280,117,280.0,112.0,280.0,122.0,285.0,117.0,275.0,117.0,280.0,107.0,280.0,127.0,290.0,117.0,270.0,117.0
img0001_slice_096,img0001,CoM,278,213,,,278.0,218.0,283.0,213.0,,,,,278.0,223.0,,,,
img0001_slice_097,img0001,Distance_Transform,277,116,277.0,111.0,277.0,121.0,282.0,116.0,272.0,116.0,277.0,106.0,277.0,126.0,287.0,116.0,267.0,116.0
img0001_slice_098,img0001,Distance_Transform,283,120,283.0,115.0,283.0,125.0,288.0,120.0,278.0,120.0,283.0,110.0,283.0,130.0,293.0,120.0,273.0,120.0
img0001_slice_099,img0001,Distance_Transform,278,116,278.0,111.0,278.0,121.0,283.0,116.0,273.0,116.0,278.0,106.0,278.0,126.0,288.0,116.0,268.0,116.0
img0001_slice_100,img0001,Distance_Transform,275,115,275.0,110.0,275.0,120.0,280.0,115.0,270.0,115.0,275.0,105.0,275.0,125.0,285.0,115.0,265.0,115.0
img0001_slice_101,img0001,Distance_Transform,277,116,277.0,111.0,277.0,121.0,282.0,116.0,272.0,116.0,277.0,106.0,277.0,126.0,287.0,116.0,267.0,116.0
img0001_slice_102,img0001,Distance_Transform,259,104,259.0,99.0,259.0,109.0,264.0,104.0,254.0,104.0,259.0,94.0,259.0,114.0,269.0,104.0,249.0,104.0
img0001_slice_103,img0001,CoM,282,215,,,282.0,220.0,287.0,215.0,,,,,282.0,225.0,292.0,215.0,,
img0001_slice_104,img0001,Distance_Transform,258,103,258.0,98.0,258.0,108.0,263.0,103.0,253.0,103.0,258.0,93.0,258.0,113.0,268.0,103.0,248.0,103.0
img0001_slice_105,img0001,Distance_Transform,259,103,259.0,98.0,259.0,108.0,264.0,103.0,254.0,103.0,259.0,93.0,259.0,113.0,269.0,103.0,249.0,103.0
img0001_slice_106,img0001,Distance_Transform,272,114,272.0,109.0,272.0,119.0,277.0,114.0,267.0,114.0,272.0,104.0,272.0,124.0,282.0,114.0,262.0,114.0
img0001_slice_107,img0001,Distance_Transform,269,109,269.0,104.0,269.0,114.0,274.0,109.0,264.0,109.0,269.0,99.0,269.0,119.0,279.0,109.0,259.0,109.0
img0001_slice_108,img0001,Distance_Transform,277,115,277.0,110.0,277.0,120.0,282.0,115.0,272.0,115.0,277.0,105.0,277.0,125.0,287.0,115.0,267.0,115.0
img0001_slice_109,img0001,Distance_Transform,279,118,279.0,113.0,279.0,123.0,284.0,118.0,274.0,118.0,279.0,108.0,279.0,128.0,289.0,118.0,269.0,118.0
img0001_slice_110,img0001,Distance_Transform,283,122,283.0,117.0,283.0,127.0,288.0,122.0,278.0,122.0,283.0,112.0,283.0,132.0,293.0,122.0,273.0,122.0
img0001_slice_111,img0001,CoM,272,235,272.0,230.0,,,277.0,235.0,,,272.0,225.0,,,282.0,235.0,,
img0001_slice_112,img0001,CoM,271,235,271.0,230.0,,,276.0,235.0,,,271.0,225.0,,,281.0,235.0,,
img0001_slice_113,img0001,CoM,270,234,270.0,229.0,270.0,239.0,275.0,234.0,,,270.0,224.0,,,280.0,234.0,,
img0001_slice_114,img0001,CoM,269,237,269.0,232.0,269.0,242.0,274.0,237.0,,,269.0,227.0,,,279.0,237.0,,
img0001_slice_115,img0001,CoM,269,237,269.0,232.0,269.0,242.0,274.0,237.0,264.0,237.0,269.0,227.0,,,279.0,237.0,,
img0001_slice_116,img0001,CoM,268,236,268.0,231.0,268.0,241.0,273.0,236.0,263.0,236.0,268.0,226.0,268.0,246.0,278.0,236.0,258.0,236.0
img0001_slice_117,img0001,CoM,268,235,268.0,230.0,268.0,240.0,273.0,235.0,263.0,235.0,268.0,225.0,268.0,245.0,278.0,235.0,258.0,235.0
img0001_slice_118,img0001,CoM,268,235,268.0,230.0,268.0,240.0,273.0,235.0,263.0,235.0,268.0,225.0,268.0,245.0,278.0,235.0,258.0,235.0
img0001_slice_119,img0001,CoM,267,234,267.0,229.0,267.0,239.0,272.0,234.0,262.0,234.0,267.0,224.0,267.0,244.0,277.0,234.0,257.0,234.0
img0001_slice_120,img0001,CoM,264,234,264.0,229.0,264.0,239.0,269.0,234.0,259.0,234.0,264.0,224.0,264.0,244.0,274.0,234.0,254.0,234.0
img0001_slice_121,img0001,CoM,261,234,261.0,229.0,261.0,239.0,266.0,234.0,256.0,234.0,261.0,224.0,261.0,244.0,271.0,234.0,251.0,234.0
img0001_slice_122,img0001,CoM,258,234,258.0,229.0,258.0,239.0,263.0,234.0,253.0,234.0,258.0,224.0,258.0,244.0,268.0,234.0,248.0,234.0
img0001_slice_123,img0001,CoM,257,233,257.0,228.0,257.0,238.0,262.0,233.0,252.0,233.0,257.0,223.0,257.0,243.0,267.0,233.0,247.0,233.0
img0001_slice_124,img0001,CoM,256,233,256.0,228.0,256.0,238.0,261.0,233.0,251.0,233.0,256.0,223.0,256.0,243.0,266.0,233.0,246.0,233.0
img0001_slice_125,img0001,CoM,253,233,253.0,228.0,253.0,238.0,258.0,233.0,248.0,233.0,253.0,223.0,253.0,243.0,263.0,233.0,,
img0001_slice_126,img0001,CoM,252,234,252.0,229.0,252.0,239.0,257.0,234.0,247.0,234.0,252.0,224.0,252.0,244.0,262.0,234.0,,
img0001_slice_127,img0001,CoM,251,236,251.0,231.0,251.0,241.0,256.0,236.0,,,251.0,226.0,,,261.0,236.0,,
img0001_slice_128,img0001,CoM,251,238,251.0,233.0,,,256.0,238.0,,,251.0,228.0,251.0,248.0,261.0,238.0,,
img0001_slice_129,img0001,Distance_Transform,282,147,282.0,142.0,282.0,152.0,287.0,147.0,277.0,147.0,282.0,137.0,282.0,157.0,292.0,147.0,272.0,147.0
img0001_slice_130,img0001,Distance_Transform,287,149,287.0,144.0,287.0,154.0,292.0,149.0,282.0,149.0,287.0,139.0,287.0,159.0,297.0,149.0,277.0,149.0
img0001_slice_131,img0001,CoM,246,247,,,246.0,252.0,251.0,247.0,241.0,247.0,,,246.0,257.0,,,236.0,247.0
img0001_slice_132,img0001,CoM,244,251,244.0,246.0,244.0,256.0,249.0,251.0,239.0,251.0,,,244.0,261.0,254.0,251.0,234.0,251.0
img0001_slice_133,img0001,CoM,233,255,233.0,250.0,233.0,260.0,238.0,255.0,,,233.0,245.0,233.0,265.0,243.0,255.0,223.0,255.0
img0001_slice_134,img0001,Distance_Transform,160,338,160.0,333.0,160.0,343.0,165.0,338.0,155.0,338.0,160.0,328.0,160.0,348.0,170.0,338.0,150.0,338.0
img0001_slice_135,img0001,Distance_Transform,165,338,165.0,333.0,165.0,343.0,170.0,338.0,160.0,338.0,165.0,328.0,165.0,348.0,175.0,338.0,155.0,338.0
img0001_slice_136,img0001,CoM,196,310,196.0,305.0,196.0,315.0,201.0,310.0,191.0,310.0,,,196.0,320.0,206.0,310.0,186.0,310.0
img0001_slice_137,img0001,CoM,199,312,,,199.0,317.0,204.0,312.0,194.0,312.0,,,199.0,322.0,,,189.0,312.0
img0001_slice_138,img0001,Distance_Transform,182,351,182.0,346.0,182.0,356.0,187.0,351.0,177.0,351.0,182.0,341.0,182.0,361.0,192.0,351.0,172.0,351.0
img0001_slice_139,img0001,Distance_Transform,188,355,188.0,350.0,188.0,360.0,193.0,355.0,183.0,355.0,188.0,345.0,188.0,365.0,198.0,355.0,178.0,355.0
img0001_slice_140,img0001,Distance_Transform,185,357,185.0,352.0,185.0,362.0,190.0,357.0,180.0,357.0,185.0,347.0,185.0,367.0,195.0,357.0,175.0,357.0
img0001_slice_141,img0001,CoM,220,242,220.0,237.0,220.0,247.0,225.0,242.0,215.0,242.0,220.0,232.0,220.0,252.0,230.0,242.0,210.0,242.0
img0001_slice_142,img0001,CoM,216,243,216.0,238.0,216.0,248.0,221.0,243.0,211.0,243.0,216.0,233.0,216.0,253.0,,,206.0,243.0
img0001_slice_143,img0001,CoM,210,245,210.0,240.0,210.0,250.0,215.0,245.0,205.0,245.0,210.0,235.0,,,,,,
img0001_slice_144,img0001,CoM,210,244,210.0,239.0,210.0,249.0,,,205.0,244.0,210.0,234.0,,,,,,
img0001_slice_145,img0001,CoM,208,245,208.0,240.0,208.0,250.0,,,203.0,245.0,208.0,235.0,,,,,,
img0001_slice_146,img0001,CoM,209,242,209.0,237.0,209.0,247.0,,,204.0,242.0,209.0,232.0,,,,,,
img0023_slice_044,img0023,CoM,245,234,245.0,229.0,245.0,239.0,250.0,234.0,240.0,234.0,245.0,224.0,245.0,244.0,255.0,234.0,235.0,234.0
img0023_slice_045,img0023,CoM,246,232,246.0,227.0,246.0,237.0,251.0,232.0,241.0,232.0,246.0,222.0,246.0,242.0,256.0,232.0,236.0,232.0
img0023_slice_046,img0023,CoM,247,231,247.0,226.0,247.0,236.0,252.0,231.0,242.0,231.0,247.0,221.0,247.0,241.0,257.0,231.0,237.0,231.0
img0023_slice_047,img0023,CoM,248,233,248.0,228.0,248.0,238.0,253.0,233.0,243.0,233.0,248.0,223.0,248.0,243.0,258.0,233.0,238.0,233.0
img0023_slice_048,img0023,CoM,248,232,248.0,227.0,248.0,237.0,253.0,232.0,243.0,232.0,248.0,222.0,248.0,242.0,258.0,232.0,238.0,232.0
img0023_slice_049,img0023,CoM,255,219,,,255.0,224.0,,,250.0,219.0,,,255.0,229.0,,,245.0,219.0
img0023_slice_050,img0023,Distance_Transform,252,166,252.0,161.0,252.0,171.0,257.0,166.0,247.0,166.0,252.0,156.0,252.0,176.0,262.0,166.0,242.0,166.0
img0023_slice_051,img0023,CoM,255,224,255.0,219.0,255.0,229.0,260.0,224.0,250.0,224.0,,,255.0,234.0,,,245.0,224.0
img0023_slice_052,img0023,CoM,255,238,255.0,233.0,255.0,243.0,260.0,238.0,250.0,238.0,255.0,228.0,255.0,248.0,,,245.0,238.0
img0023_slice_053,img0023,CoM,252,241,252.0,236.0,,,257.0,241.0,247.0,241.0,252.0,231.0,252.0,251.0,262.0,241.0,242.0,241.0
img0023_slice_054,img0023,CoM,251,237,251.0,232.0,251.0,242.0,256.0,237.0,246.0,237.0,251.0,227.0,251.0,247.0,261.0,237.0,241.0,237.0
img0023_slice_055,img0023,CoM,249,233,249.0,228.0,249.0,238.0,254.0,233.0,244.0,233.0,249.0,223.0,249.0,243.0,259.0,233.0,239.0,233.0
img0023_slice_056,img0023,CoM,249,232,249.0,227.0,249.0,237.0,254.0,232.0,244.0,232.0,249.0,222.0,249.0,242.0,259.0,232.0,239.0,232.0
img0023_slice_057,img0023,CoM,248,232,248.0,227.0,248.0,237.0,253.0,232.0,243.0,232.0,248.0,222.0,248.0,242.0,258.0,232.0,238.0,232.0
img0023_slice_058,img0023,CoM,251,231,251.0,226.0,251.0,236.0,256.0,231.0,246.0,231.0,251.0,221.0,251.0,241.0,261.0,231.0,241.0,231.0
